,postseason,home_team_score,visitor_team_score,home_win,home_name,visitor_name,home_abbrev,visitor_abbrev,home_avg_points,home_avg_points_allowed,home_avg_difference,home_wins_percent,away_avg_points,away_avg_points_allowed,away_avg_difference,away_wins_percent,date
1000,False,111,100,1,Boston Celtics,Washington Wizards,BOS,WAS,114.28787878787878,107.10606060606061,7.181818181818173,0.6515151515151515,112.83076923076923,123.87692307692308,-11.046153846153842,0.24615384615384617,2026-03-14
1001,False,117,121,0,Miami Heat,Orlando Magic,MIA,ORL,120.46268656716418,116.53731343283582,3.9253731343283675,0.5671641791044776,115.6,114.01538461538462,1.5846153846153754,0.5692307692307692,2026-03-14
1002,False,115,102,1,San Antonio Spurs,Charlotte Hornets,SAS,CHA,118.80597014925372,112.11940298507463,6.686567164179095,0.7164179104477612,115.71641791044776,112.28358208955224,3.4328358208955194,0.5074626865671642,2026-03-14
1003,False,127,125,1,Los Angeles Lakers,Denver Nuggets,LAL,DEN,116.33333333333333,115.12121212121212,1.212121212121204,0.6212121212121212,120.6268656716418,116.50746268656717,4.119402985074629,0.6119402985074627,2026-03-14
1004,False,109,118,0,LA Clippers,Sacramento Kings,LAC,SAC,113.5,112.5,1.0,0.5151515151515151,110.64179104477611,120.88059701492537,-10.238805970149258,0.23880597014925373,2026-03-14
1005,False,116,103,1,Oklahoma City Thunder,Minnesota Timberwolves,OKC,MIN,118.56716417910448,107.77611940298507,10.791044776119406,0.7761194029850746,118.68656716417911,115.14925373134328,3.5373134328358304,0.6119402985074627,2026-03-15
1006,False,120,130,0,Cleveland Cavaliers,Dallas Mavericks,CLE,DAL,119.07462686567165,114.6268656716418,4.447761194029852,0.6119402985074627,112.94029850746269,118.02985074626865,-5.089552238805965,0.3283582089552239,2026-03-15
1007,False,119,108,1,Toronto Raptors,Detroit Pistons,TOR,DET,113.54545454545455,111.93939393939394,1.606060606060609,0.5606060606060606,117.36363636363636,109.62121212121212,7.742424242424235,0.7272727272727273,2026-03-15
1008,False,134,123,1,Milwaukee Bucks,Indiana Pacers,MIL,IND,110.83333333333333,116.0,-5.166666666666671,0.4090909090909091,111.02985074626865,119.70149253731343,-8.671641791044777,0.22388059701492538,2026-03-15
1009,False,109,103,1,Philadelphia 76ers,Portland Trail Blazers,PHI,POR,115.65671641791045,116.19402985074628,-0.5373134328358304,0.5373134328358209,115.25373134328358,117.70149253731343,-2.4477611940298516,0.47761194029850745,2026-03-15
1010,False,110,107,1,New York Knicks,Golden State Warriors,NYK,GSW,117.05797101449275,110.69565217391305,6.362318840579704,0.6376811594202898,115.22727272727273,114.42424242424242,0.8030303030303116,0.48484848484848486,2026-03-15
1011,False,116,111,1,Sacramento Kings,Utah Jazz,SAC,UTA,110.75,120.70588235294117,-9.955882352941174,0.25,117.35820895522389,125.02985074626865,-7.671641791044763,0.29850746268656714,2026-03-15
1012,False,124,112,1,Atlanta Hawks,Orlando Magic,ATL,ORL,117.73134328358209,116.6268656716418,1.1044776119402968,0.5373134328358209,115.68181818181819,114.06060606060606,1.6212121212121247,0.5757575757575758,2026-03-16
1013,False,117,125,0,Washington Wizards,Golden State Warriors,WAS,GSW,112.63636363636364,123.68181818181819,-11.045454545454547,0.24242424242424243,115.1044776119403,114.35820895522389,0.7462686567164099,0.47761194029850745,2026-03-16
1014,False,95,114,0,Brooklyn Nets,Portland Trail Blazers,BKN,POR,106.74626865671642,115.61194029850746,-8.865671641791039,0.2537313432835821,115.07352941176471,117.57352941176471,-2.5,0.47058823529411764,2026-03-16
1015,False,120,112,1,Boston Celtics,Phoenix Suns,BOS,PHX,114.23880597014926,107.0,7.238805970149258,0.6567164179104478,112.53731343283582,111.16417910447761,1.373134328358205,0.582089552238806,2026-03-16
1016,False,132,107,1,Chicago Bulls,Memphis Grizzlies,CHI,MEM,115.74626865671642,120.2089552238806,-4.46268656716417,0.40298507462686567,115.71212121212122,118.42424242424242,-2.712121212121204,0.3484848484848485,2026-03-16
1017,False,129,111,1,New Orleans Pelicans,Dallas Mavericks,NOP,DAL,115.44117647058823,119.83823529411765,-4.39705882352942,0.3235294117647059,113.19117647058823,118.05882352941177,-4.867647058823536,0.3382352941176471,2026-03-16
1018,False,92,100,0,Houston Rockets,Los Angeles Lakers,HOU,LAL,114.13636363636364,109.9090909090909,4.227272727272734,0.6212121212121212,116.49253731343283,115.26865671641791,1.2238805970149258,0.6268656716417911,2026-03-16
1019,False,115,119,0,LA Clippers,San Antonio Spurs,LAC,SAS,113.43283582089552,112.58208955223881,0.8507462686567067,0.5074626865671642,118.75,111.97058823529412,6.779411764705884,0.7205882352941176,2026-03-16
1020,False,136,106,1,Charlotte Hornets,Miami Heat,CHA,MIA,115.51470588235294,112.32352941176471,3.191176470588232,0.5,120.41176470588235,116.6029411764706,3.808823529411754,0.5588235294117647,2026-03-17
1021,False,108,113,0,Orlando Magic,Oklahoma City Thunder,ORL,OKC,115.6268656716418,114.2089552238806,1.4179104477612015,0.5671641791044776,118.52941176470588,107.70588235294117,10.82352941176471,0.7794117647058824,2026-03-17
1022,False,117,130,0,Washington Wizards,Detroit Pistons,WAS,DET,112.70149253731343,123.70149253731343,-11.0,0.23880597014925373,117.22388059701493,109.76119402985074,7.462686567164184,0.7164179104477612,2026-03-17
1023,False,136,110,1,New York Knicks,Indiana Pacers,NYK,IND,116.95714285714286,110.64285714285714,6.314285714285717,0.6428571428571429,111.20588235294117,119.91176470588235,-8.705882352941174,0.22058823529411764,2026-03-17
1024,False,116,123,0,Milwaukee Bucks,Cleveland Cavaliers,MIL,CLE,111.17910447761194,116.1044776119403,-4.925373134328353,0.417910447761194,119.08823529411765,114.8529411764706,4.235294117647058,0.6029411764705882,2026-03-17
1025,False,116,104,1,Minnesota Timberwolves,Phoenix Suns,MIN,PHX,118.45588235294117,115.16176470588235,3.294117647058826,0.6029411764705882,112.52941176470588,111.29411764705883,1.235294117647058,0.5735294117647058,2026-03-17
1026,False,124,96,1,Denver Nuggets,Philadelphia 76ers,DEN,PHI,120.69117647058823,116.66176470588235,4.029411764705884,0.6029411764705882,115.55882352941177,116.0,-0.44117647058823195,0.5441176470588235,2026-03-17
1027,False,104,132,0,Sacramento Kings,San Antonio Spurs,SAC,SAS,110.82608695652173,120.56521739130434,-9.73913043478261,0.2608695652173913,118.7536231884058,112.01449275362319,6.739130434782609,0.7246376811594203,2026-03-17
1028,False,125,118,1,Memphis Grizzlies,Denver Nuggets,MEM,DEN,115.58208955223881,118.6268656716418,-3.0447761194029823,0.34328358208955223,120.73913043478261,116.3623188405797,4.3768115942029056,0.6086956521739131,2026-03-18
1029,False,120,99,1,Boston Celtics,Golden State Warriors,BOS,GSW,114.32352941176471,107.07352941176471,7.25,0.6617647058823529,115.25,114.3970588235294,0.8529411764705941,0.4852941176470588,2026-03-18
1030,False,92,121,0,Brooklyn Nets,Oklahoma City Thunder,BKN,OKC,106.57352941176471,115.58823529411765,-9.014705882352942,0.25,118.44927536231884,107.71014492753623,10.73913043478261,0.782608695652174,2026-03-18
1031,False,119,127,0,Indiana Pacers,Portland Trail Blazers,IND,POR,111.18840579710145,120.14492753623189,-8.956521739130437,0.21739130434782608,115.05797101449275,117.2463768115942,-2.1884057971014528,0.4782608695652174,2026-03-18
1032,False,109,139,0,Chicago Bulls,Toronto Raptors,CHI,TOR,115.98529411764706,120.01470588235294,-4.029411764705884,0.4117647058823529,113.6268656716418,111.88059701492537,1.746268656716424,0.5671641791044776,2026-03-18
1033,False,147,111,1,Minnesota Timberwolves,Utah Jazz,MIN,UTA,118.42028985507247,115.0,3.4202898550724683,0.6086956521739131,117.26470588235294,124.8970588235294,-7.632352941176464,0.29411764705882354,2026-03-18
1034,False,124,109,1,New Orleans Pelicans,LA Clippers,NOP,LAC,115.6376811594203,119.71014492753623,-4.072463768115938,0.3333333333333333,113.45588235294117,112.67647058823529,0.779411764705884,0.5,2026-03-18
1035,False,120,135,0,Dallas Mavericks,Atlanta Hawks,DAL,ATL,113.15942028985508,118.21739130434783,-5.05797101449275,0.3333333333333333,117.82352941176471,116.55882352941177,1.264705882352942,0.5441176470588235,2026-03-18
1036,False,116,124,0,Houston Rockets,Los Angeles Lakers,HOU,LAL,113.80597014925372,109.76119402985074,4.044776119402982,0.6119402985074627,116.25,114.92647058823529,1.32352941176471,0.6323529411764706,2026-03-18
1037,False,130,111,1,Charlotte Hornets,Orlando Magic,CHA,ORL,115.81159420289855,112.23188405797102,3.5797101449275317,0.5072463768115942,115.51470588235294,114.19117647058823,1.32352941176471,0.5588235294117647,2026-03-19
1038,False,95,117,0,Washington Wizards,Detroit Pistons,WAS,DET,112.76470588235294,123.79411764705883,-11.029411764705884,0.23529411764705882,117.41176470588235,109.86764705882354,7.544117647058812,0.7205882352941176,2026-03-19
1039,False,126,134,0,Miami Heat,Los Angeles Lakers,MIA,LAL,120.20289855072464,116.8840579710145,3.318840579710141,0.5507246376811594,116.3623188405797,114.94202898550725,1.420289855072454,0.6376811594202898,2026-03-19
1040,False,110,115,0,Chicago Bulls,Cleveland Cavaliers,CHI,CLE,115.8840579710145,120.28985507246377,-4.4057971014492665,0.4057971014492754,119.14492753623189,114.8695652173913,4.2753623188405925,0.6086956521739131,2026-03-19
1041,False,105,99,1,New Orleans Pelicans,LA Clippers,NOP,LAC,115.75714285714285,119.55714285714286,-3.8000000000000114,0.34285714285714286,113.3913043478261,112.84057971014492,0.5507246376811707,0.4927536231884058,2026-03-19
1042,False,101,100,1,San Antonio Spurs,Phoenix Suns,SAS,PHX,118.94285714285714,111.9,7.04285714285713,0.7285714285714285,112.40579710144928,111.3623188405797,1.043478260869577,0.5652173913043478,2026-03-19
1043,False,128,96,1,Utah Jazz,Milwaukee Bucks,UTA,MIL,117.17391304347827,125.21739130434783,-8.043478260869563,0.2898550724637681,111.25,116.20588235294117,-4.955882352941174,0.4117647058823529,2026-03-19
1044,False,118,139,0,Sacramento Kings,Philadelphia 76ers,SAC,PHI,110.72857142857143,120.72857142857143,-10.0,0.2571428571428571,115.27536231884058,116.1159420289855,-0.8405797101449224,0.5362318840579711,2026-03-19
1045,False,92,93,0,Brooklyn Nets,New York Knicks,BKN,NYK,106.3623188405797,115.66666666666667,-9.304347826086968,0.2463768115942029,117.22535211267606,110.63380281690141,6.591549295774655,0.647887323943662,2026-03-20
1046,False,115,101,1,Detroit Pistons,Golden State Warriors,DET,GSW,117.40579710144928,109.65217391304348,7.753623188405797,0.7246376811594203,115.01449275362319,114.47826086956522,0.536231884057969,0.4782608695652174,2026-03-20
1047,False,117,95,1,Houston Rockets,Atlanta Hawks,HOU,ATL,113.83823529411765,109.97058823529412,3.867647058823536,0.6029411764705882,118.07246376811594,116.6086956521739,1.463768115942031,0.5507246376811594,2026-03-20
1048,False,112,117,0,Memphis Grizzlies,Boston Celtics,MEM,BOS,115.72058823529412,118.61764705882354,-2.89705882352942,0.35294117647058826,114.40579710144928,106.95652173913044,7.4492753623188435,0.6666666666666666,2026-03-20
1049,False,104,108,0,Minnesota Timberwolves,Portland Trail Blazers,MIN,POR,118.82857142857142,114.94285714285714,3.885714285714286,0.6142857142857143,115.22857142857143,117.27142857142857,-2.0428571428571445,0.4857142857142857,2026-03-20
1050,False,121,115,1,Denver Nuggets,Toronto Raptors,DEN,TOR,120.7,116.48571428571428,4.214285714285722,0.6,114.0,111.83823529411765,2.161764705882348,0.5735294117647058,2026-03-20
1051,False,111,132,0,Washington Wizards,Oklahoma City Thunder,WAS,OKC,112.5072463768116,123.69565217391305,-11.188405797101453,0.2318840579710145,118.48571428571428,107.48571428571428,11.0,0.7857142857142857,2026-03-21
1052,False,124,101,1,Charlotte Hornets,Memphis Grizzlies,CHA,MEM,116.01428571428572,112.21428571428571,3.8000000000000114,0.5142857142857142,115.66666666666667,118.59420289855072,-2.927536231884048,0.34782608695652173,2026-03-21
1053,False,104,105,0,Orlando Magic,Los Angeles Lakers,ORL,LAL,115.44927536231884,114.42028985507247,1.0289855072463752,0.5507246376811594,116.61428571428571,115.1,1.5142857142857196,0.6428571428571429,2026-03-21
1054,False,106,111,0,New Orleans Pelicans,Cleveland Cavaliers,NOP,CLE,115.6056338028169,119.26760563380282,-3.6619718309859195,0.352112676056338,119.08571428571429,114.8,4.285714285714292,0.6142857142857143,2026-03-21
1055,False,126,110,1,Atlanta Hawks,Golden State Warriors,ATL,GSW,117.74285714285715,116.61428571428571,1.1285714285714334,0.5428571428571428,114.81428571428572,114.48571428571428,0.3285714285714363,0.4714285714285714,2026-03-21
1056,False,123,122,1,Houston Rockets,Miami Heat,HOU,MIA,113.8840579710145,109.7536231884058,4.1304347826087024,0.6086956521739131,120.28571428571429,117.12857142857143,3.1571428571428584,0.5428571428571428,2026-03-21
1057,False,134,119,1,San Antonio Spurs,Indiana Pacers,SAS,IND,118.69014084507042,111.73239436619718,6.957746478873233,0.7323943661971831,111.3,120.24285714285715,-8.94285714285715,0.21428571428571427,2026-03-21
1058,False,131,138,0,Dallas Mavericks,LA Clippers,DAL,LAC,113.25714285714285,118.45714285714286,-5.200000000000003,0.32857142857142857,113.18571428571428,112.72857142857143,0.4571428571428555,0.4857142857142857,2026-03-21
1059,False,116,126,0,Utah Jazz,Philadelphia 76ers,UTA,PHI,117.32857142857142,124.8,-7.471428571428575,0.3,115.61428571428571,116.14285714285714,-0.5285714285714249,0.5428571428571428,2026-03-21
1060,False,105,108,0,Phoenix Suns,Milwaukee Bucks,PHX,MIL,112.22857142857143,111.21428571428571,1.0142857142857196,0.5571428571428572,111.02898550724638,116.3768115942029,-5.34782608695653,0.4057971014492754,2026-03-21
1061,False,128,112,1,Denver Nuggets,Portland Trail Blazers,DEN,POR,120.70422535211267,116.46478873239437,4.239436619718305,0.6056338028169014,115.12676056338029,117.08450704225352,-1.9577464788732328,0.49295774647887325,2026-03-22
1062,False,126,122,1,Sacramento Kings,Brooklyn Nets,SAC,BKN,110.83098591549296,120.98591549295774,-10.154929577464785,0.2535211267605634,106.15714285714286,115.34285714285714,-9.185714285714283,0.24285714285714285,2026-03-22
1063,False,145,113,1,New York Knicks,Washington Wizards,NYK,WAS,116.88888888888889,110.375,6.513888888888886,0.6527777777777778,112.48571428571428,123.81428571428572,-11.328571428571436,0.22857142857142856,2026-03-22
1064,False,92,102,0,Boston Celtics,Minnesota Timberwolves,BOS,MIN,114.44285714285714,107.02857142857142,7.414285714285711,0.6714285714285714,118.61971830985915,114.84507042253522,3.774647887323937,0.6056338028169014,2026-03-22
1065,False,120,98,1,Phoenix Suns,Toronto Raptors,PHX,TOR,112.12676056338029,111.16901408450704,0.957746478873247,0.5492957746478874,114.01449275362319,111.97101449275362,2.0434782608695627,0.5652173913043478,2026-03-22
1066,False,146,107,1,Atlanta Hawks,Memphis Grizzlies,ATL,MEM,117.85915492957747,116.52112676056338,1.3380281690140947,0.5492957746478874,115.45714285714286,118.67142857142858,-3.2142857142857224,0.34285714285714286,2026-03-23
1067,False,113,110,1,Detroit Pistons,Los Angeles Lakers,DET,LAL,117.37142857142857,109.52857142857142,7.842857142857142,0.7285714285714285,116.45070422535211,114.94366197183099,1.5070422535211208,0.647887323943662,2026-03-23
1068,False,126,128,0,Orlando Magic,Indiana Pacers,ORL,IND,115.28571428571429,114.28571428571429,1.0,0.5428571428571428,111.40845070422536,120.43661971830986,-9.028169014084497,0.2112676056338028,2026-03-23
1069,False,103,123,0,Philadelphia 76ers,Oklahoma City Thunder,PHI,OKC,115.7605633802817,116.14084507042253,-0.38028169014083346,0.5492957746478874,118.67605633802818,107.53521126760563,11.140845070422543,0.7887323943661971,2026-03-23
1070,False,111,136,0,Miami Heat,San Antonio Spurs,MIA,SAS,120.30985915492958,117.21126760563381,3.098591549295776,0.5352112676056338,118.90277777777777,111.83333333333333,7.069444444444443,0.7361111111111112,2026-03-23
1071,False,132,124,1,Chicago Bulls,Houston Rockets,CHI,HOU,115.8,120.21428571428571,-4.414285714285711,0.4,114.01428571428572,109.92857142857143,4.085714285714289,0.6142857142857143,2026-03-23
1072,False,127,143,0,Utah Jazz,Toronto Raptors,UTA,TOR,117.30985915492958,124.8169014084507,-7.507042253521121,0.29577464788732394,113.78571428571429,112.08571428571429,1.7000000000000028,0.5571428571428572,2026-03-23
1073,False,131,137,0,Dallas Mavericks,Golden State Warriors,DAL,GSW,113.50704225352112,118.73239436619718,-5.225352112676063,0.323943661971831,114.74647887323944,114.64788732394366,0.09859154929577585,0.4647887323943662,2026-03-23
1074,False,134,99,1,Portland Trail Blazers,Brooklyn Nets,POR,BKN,115.08333333333333,117.23611111111111,-2.1527777777777857,0.4861111111111111,106.38028169014085,115.49295774647888,-9.112676056338032,0.23943661971830985,2026-03-23
1075,False,129,96,1,LA Clippers,Milwaukee Bucks,LAC,MIL,113.53521126760563,112.98591549295774,0.5492957746478879,0.49295774647887325,110.98571428571428,116.21428571428571,-5.228571428571428,0.4142857142857143,2026-03-23
1076,False,134,90,1,Charlotte Hornets,Sacramento Kings,CHA,SAC,116.12676056338029,112.05633802816901,4.070422535211279,0.5211267605633803,111.04166666666667,121.0,-9.958333333333329,0.2638888888888889,2026-03-24
1077,False,121,116,1,New York Knicks,New Orleans Pelicans,NYK,NOP,117.27397260273973,110.41095890410959,6.863013698630141,0.6575342465753424,115.47222222222223,119.15277777777777,-3.680555555555543,0.3472222222222222,2026-03-24
1078,False,136,131,1,Cleveland Cavaliers,Orlando Magic,CLE,ORL,118.97183098591549,114.67605633802818,4.295774647887313,0.6197183098591549,115.43661971830986,114.47887323943662,0.9577464788732328,0.5352112676056338,2026-03-24
1079,False,123,125,0,Phoenix Suns,Denver Nuggets,PHX,DEN,112.23611111111111,110.98611111111111,1.25,0.5555555555555556,120.80555555555556,116.40277777777777,4.402777777777786,0.6111111111111112,2026-03-24
1080,False,129,130,0,Detroit Pistons,Atlanta Hawks,DET,ATL,117.30985915492958,109.53521126760563,7.774647887323951,0.7323943661971831,118.25,116.38888888888889,1.8611111111111143,0.5555555555555556,2026-03-25
1081,False,130,137,0,Indiana Pacers,Los Angeles Lakers,IND,LAL,111.63888888888889,120.51388888888889,-8.875,0.2222222222222222,116.36111111111111,114.91666666666667,1.4444444444444429,0.6388888888888888,2026-03-25
1082,False,157,137,1,Philadelphia 76ers,Chicago Bulls,PHI,CHI,115.58333333333333,116.23611111111111,-0.6527777777777857,0.5416666666666666,116.02816901408451,120.26760563380282,-4.239436619718305,0.4084507042253521,2026-03-25
1083,False,119,109,1,Boston Celtics,Oklahoma City Thunder,BOS,OKC,114.12676056338029,106.95774647887323,7.1690140845070545,0.6619718309859155,118.73611111111111,107.47222222222223,11.263888888888886,0.7916666666666666,2026-03-25
1084,False,103,120,0,Cleveland Cavaliers,Miami Heat,CLE,MIA,119.20833333333333,114.90277777777777,4.305555555555557,0.625,120.18055555555556,117.47222222222223,2.7083333333333286,0.5277777777777778,2026-03-25
1085,False,98,123,0,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,115.33802816901408,119.05633802816901,-3.718309859154928,0.3380281690140845,119.13698630136986,111.82191780821918,7.315068493150676,0.7397260273972602,2026-03-25
1086,False,110,133,0,Utah Jazz,Washington Wizards,UTA,WAS,117.44444444444444,125.06944444444444,-7.625,0.2916666666666667,112.49295774647888,124.11267605633803,-11.619718309859152,0.22535211267605634,2026-03-25
1087,False,110,108,1,Minnesota Timberwolves,Houston Rockets,MIN,HOU,118.38888888888889,114.52777777777777,3.8611111111111143,0.6111111111111112,114.15492957746478,110.2394366197183,3.91549295774648,0.6056338028169014,2026-03-25
1088,False,142,135,1,Denver Nuggets,Dallas Mavericks,DEN,DAL,120.86301369863014,116.4931506849315,4.369863013698634,0.6164383561643836,113.75,118.98611111111111,-5.236111111111114,0.3194444444444444,2026-03-25
1089,False,109,106,1,Golden State Warriors,Brooklyn Nets,GSW,BKN,115.05555555555556,114.875,0.18055555555555713,0.4722222222222222,106.27777777777777,115.75,-9.472222222222229,0.2361111111111111,2026-03-25
1090,False,130,99,1,Portland Trail Blazers,Milwaukee Bucks,POR,MIL,115.34246575342466,116.98630136986301,-1.643835616438352,0.4931506849315068,110.77464788732394,116.3943661971831,-5.6197183098591665,0.4084507042253521,2026-03-25
1091,False,119,94,1,LA Clippers,Toronto Raptors,LAC,TOR,113.75,112.75,1.0,0.5,114.19718309859155,112.29577464788733,1.9014084507042242,0.5633802816901409,2026-03-25
1092,False,114,103,1,Charlotte Hornets,New York Knicks,CHA,NYK,116.375,111.75,4.625,0.5277777777777778,117.32432432432432,110.48648648648648,6.837837837837839,0.6621621621621622,2026-03-26
1093,False,129,108,1,Detroit Pistons,New Orleans Pelicans,DET,NOP,117.47222222222223,109.81944444444444,7.652777777777786,0.7222222222222222,115.47945205479452,119.17808219178082,-3.6986301369862957,0.3424657534246575,2026-03-26
1094,False,121,117,1,Orlando Magic,Sacramento Kings,ORL,SAC,115.65277777777777,114.77777777777777,0.875,0.5277777777777778,110.75342465753425,121.17808219178082,-10.424657534246563,0.2602739726027397,2026-03-26
1095,False,113,114,0,Indiana Pacers,LA Clippers,IND,LAC,111.89041095890411,120.73972602739725,-8.84931506849314,0.2191780821917808,113.82191780821918,112.4931506849315,1.328767123287676,0.5068493150684932,2026-03-27
1096,False,109,102,1,Boston Celtics,Atlanta Hawks,BOS,ATL,114.19444444444444,106.98611111111111,7.208333333333329,0.6666666666666666,118.41095890410959,116.56164383561644,1.849315068493155,0.5616438356164384,2026-03-27
1097,False,149,128,1,Cleveland Cavaliers,Miami Heat,CLE,MIA,118.98630136986301,114.97260273972603,4.013698630136986,0.6164383561643836,120.17808219178082,117.27397260273973,2.9041095890410844,0.5342465753424658,2026-03-27
1098,False,109,119,0,Memphis Grizzlies,Houston Rockets,MEM,HOU,115.09722222222223,119.11111111111111,-4.013888888888886,0.3333333333333333,114.06944444444444,110.23611111111111,3.8333333333333286,0.5972222222222222,2026-03-27
1099,False,131,113,1,Oklahoma City Thunder,Chicago Bulls,OKC,CHI,118.6027397260274,107.63013698630137,10.972602739726028,0.7808219178082192,116.31944444444444,120.77777777777777,-4.458333333333329,0.4027777777777778,2026-03-27
1100,False,119,106,1,Toronto Raptors,New Orleans Pelicans,TOR,NOP,113.91666666666667,112.38888888888889,1.5277777777777857,0.5555555555555556,115.37837837837837,119.3108108108108,-3.932432432432435,0.33783783783783783,2026-03-27
1101,False,135,129,1,Denver Nuggets,Utah Jazz,DEN,UTA,121.14864864864865,116.74324324324324,4.4054054054054035,0.6216216216216216,117.34246575342466,125.17808219178082,-7.835616438356155,0.2876712328767123,2026-03-27
1102,False,131,126,1,Golden State Warriors,Washington Wizards,GSW,WAS,114.97260273972603,114.75342465753425,0.2191780821917746,0.4794520547945205,112.77777777777777,123.91666666666667,-11.1388888888889,0.2361111111111111,2026-03-27
1103,False,93,100,0,Portland Trail Blazers,Dallas Mavericks,POR,DAL,115.54054054054055,116.74324324324324,-1.2027027027026946,0.5,114.04109589041096,119.3013698630137,-5.2602739726027465,0.3150684931506849,2026-03-27
1104,False,116,99,1,Los Angeles Lakers,Brooklyn Nets,LAL,BKN,116.64383561643835,115.12328767123287,1.5205479452054789,0.6438356164383562,106.27397260273973,115.65753424657534,-9.383561643835606,0.2328767123287671,2026-03-27
1105,False,95,127,0,Milwaukee Bucks,San Antonio Spurs,MIL,SAS,110.61111111111111,116.58333333333333,-5.972222222222214,0.4027777777777778,119.1891891891892,111.63513513513513,7.554054054054063,0.7432432432432432,2026-03-28
1106,False,114,118,0,Charlotte Hornets,Philadelphia 76ers,CHA,PHI,116.34246575342466,111.63013698630137,4.712328767123296,0.5342465753424658,116.15068493150685,116.52054794520548,-0.36986301369863384,0.547945205479452,2026-03-28
1107,False,123,113,1,Atlanta Hawks,Sacramento Kings,ATL,SAC,118.1891891891892,116.45945945945945,1.7297297297297405,0.5540540540540541,110.83783783783784,121.17567567567568,-10.337837837837839,0.25675675675675674,2026-03-28
1108,False,125,124,1,Memphis Grizzlies,Chicago Bulls,MEM,CHI,115.01369863013699,119.10958904109589,-4.095890410958901,0.3287671232876712,116.27397260273973,120.91780821917808,-4.643835616438352,0.3972602739726027,2026-03-28
1109,False,87,109,0,Minnesota Timberwolves,Detroit Pistons,MIN,DET,118.27397260273973,114.43835616438356,3.835616438356169,0.6164383561643836,117.63013698630137,109.79452054794521,7.835616438356155,0.726027397260274,2026-03-28
1110,False,134,109,1,Phoenix Suns,Utah Jazz,PHX,UTA,112.38356164383562,111.17808219178082,1.205479452054803,0.547945205479452,117.5,125.3108108108108,-7.810810810810807,0.28378378378378377,2026-03-28
1111,False,113,127,0,Milwaukee Bucks,LA Clippers,MIL,LAC,110.3972602739726,116.72602739726027,-6.328767123287662,0.3972602739726027,113.82432432432432,112.5,1.3243243243243228,0.5135135135135135,2026-03-29
1112,False,135,118,1,Indiana Pacers,Miami Heat,IND,MIA,111.9054054054054,120.64864864864865,-8.743243243243242,0.21621621621621623,120.28378378378379,117.70270270270271,2.5810810810810807,0.527027027027027,2026-03-29
1113,False,116,99,1,Brooklyn Nets,Sacramento Kings,BKN,SAC,106.17567567567568,115.66216216216216,-9.486486486486484,0.22972972972972974,110.86666666666666,121.2,-10.333333333333343,0.25333333333333335,2026-03-29
1114,False,99,114,0,Charlotte Hornets,Boston Celtics,CHA,BOS,116.3108108108108,111.71621621621621,4.5945945945945965,0.527027027027027,114.12328767123287,106.91780821917808,7.205479452054789,0.6712328767123288,2026-03-29
1115,False,139,87,1,Toronto Raptors,Orlando Magic,TOR,ORL,113.98630136986301,112.3013698630137,1.6849315068493098,0.5616438356164384,115.72602739726027,114.8082191780822,0.9178082191780703,0.5342465753424658,2026-03-29
1116,False,123,88,1,Portland Trail Blazers,Washington Wizards,POR,WAS,115.24,116.52,-1.2800000000000011,0.49333333333333335,112.95890410958904,124.01369863013699,-11.054794520547944,0.2328767123287671,2026-03-29
1117,False,102,134,0,New Orleans Pelicans,Houston Rockets,NOP,HOU,115.25333333333333,119.30666666666667,-4.053333333333342,0.3333333333333333,114.13698630136986,110.21917808219177,3.9178082191780845,0.6027397260273972,2026-03-29
1118,False,111,100,1,Oklahoma City Thunder,New York Knicks,OKC,NYK,118.77027027027027,107.70270270270271,11.067567567567565,0.7837837837837838,117.13333333333334,110.53333333333333,6.6000000000000085,0.6533333333333333,2026-03-29
1119,False,116,93,1,Denver Nuggets,Golden State Warriors,DEN,GSW,121.33333333333333,116.90666666666667,4.426666666666662,0.6266666666666667,115.1891891891892,114.9054054054054,0.28378378378378954,0.4864864864864865,2026-03-29
1120,False,119,109,1,Miami Heat,Philadelphia 76ers,MIA,PHI,120.25333333333333,117.93333333333334,2.319999999999993,0.52,116.17567567567568,116.48648648648648,-0.31081081081080697,0.5540540540540541,2026-03-30
1121,False,112,102,1,Atlanta Hawks,Boston Celtics,ATL,BOS,118.25333333333333,116.41333333333333,1.8400000000000034,0.56,114.12162162162163,106.8108108108108,7.310810810810821,0.6756756756756757,2026-03-30
1122,False,105,131,0,Memphis Grizzlies,Phoenix Suns,MEM,PHX,115.14864864864865,119.17567567567568,-4.027027027027032,0.33783783783783783,112.67567567567568,111.14864864864865,1.5270270270270316,0.5540540540540541,2026-03-30
1123,False,129,114,1,San Antonio Spurs,Chicago Bulls,SAS,CHI,119.29333333333334,111.41333333333333,7.88000000000001,0.7466666666666667,116.37837837837837,120.97297297297297,-4.5945945945945965,0.3918918918918919,2026-03-30
1124,False,94,124,0,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,113.85135135135135,118.94594594594595,-5.0945945945945965,0.32432432432432434,117.85135135135135,114.36486486486487,3.486486486486484,0.6081081081081081,2026-03-30
1125,False,113,122,0,Utah Jazz,Cleveland Cavaliers,UTA,CLE,117.38666666666667,125.42666666666666,-8.039999999999992,0.28,119.39189189189189,115.14864864864865,4.243243243243242,0.6216216216216216,2026-03-30
